ID	Gene Symbol
merck2-BX641097_at	PSMA2
merck2-BX641100_at	
merck2-BX641105_at	ADH1B
merck2-BX641106_at	THSD4
merck2-BX641110_at	
merck2-BX641111_at	TNC
merck2-BX641112_at	
merck2-BX641113_at	
merck2-BX641123_at	
merck2-BX641131_at	
merck2-BX641138_at	RAB30
merck2-BX641141_s_at	
merck2-BX641143_at	
merck2-BX641164_at	
merck2-BX641168_at	PDCD4
merck2-BX641171_at	
merck2-BX641172_at	
merck2-BX643247_at	
merck2-BX643448_at	ZNF664
merck2-BX643892_at	
merck2-BX646329_a_at	CDK5RAP2
merck2-BX647065_at	PGBD2
merck2-BX647065_x_at	PGBD2
merck2-BX647086_at	
merck2-BX647088_at	SRRM2
merck2-BX647092_at	GTF3C2
merck2-BX647097_at	NUP43
merck2-BX647105_at	
merck2-BX647106_at	
merck2-BX647111_at	MAN2C1
merck2-BX647131_at	RBMX
merck2-BX647132_at	WDPCP
merck2-BX647140_at	DCBLD2
merck2-BX647206_at	LOC100287896
merck2-BX647206_s_at	
merck2-BX647215_at	
merck2-BX647217_at	HNRNPA3
merck2-BX647221_at	IL12RB1
merck2-BX647240_at	SYT1
merck2-BX647250_at	BAZ2B
merck2-BX647252_at	
merck2-BX647264_at	
merck2-BX647269_at	
merck2-BX647274_at	CDK3 TEN1-CDK3
merck2-BX647282_at	
merck2-BX647290_at	
merck2-BX647310_at	PRDM2
merck2-BX647321_at	CLEC1B
merck2-BX647333_at	TCF12
merck2-BX647344_at	AVIL
merck2-BX647355_at	GDAP2
merck2-BX647397_a_at	MYO6
merck2-BX647414_a_at	
merck2-BX647415_at	KIAA1377
merck2-BX647436_at	GTDC1
merck2-BX647440_at	
merck2-BX647447_at	ABCA5
merck2-BX647447_x_at	ABCA5
merck2-BX647458_at	PLA2G2F
merck2-BX647470_at	LOC100132891
merck2-BX647471_at	PROSER1
merck2-BX647478_a_at	CSNK1A1
merck2-BX647495_at	WHSC1
merck2-BX647514_a_at	RIC3
merck2-BX647518_at	CAB39L
merck2-BX647523_at	CST3
merck2-BX647526_a_at	ZNF708
merck2-BX647544_at	FRS2
merck2-BX647561_at	VPS13B
merck2-BX647567_at	MLIP
merck2-BX647583_at	CEP164
merck2-BX647591_at	TYW3
merck2-BX647593_at	RABL3
merck2-BX647600_at	C3orf15
merck2-BX647602_at	C5orf42
merck2-BX647604_a_at	GK
merck2-BX647617_a_at	C11orf46
merck2-BX647621_at	
merck2-BX647630_at	TNRC6B
merck2-BX647641_at	NHLRC2
merck2-BX647648_at	LINC00240
merck2-BX647652_at	NIPSNAP3B
merck2-BX647652_x_at	NIPSNAP3B
merck2-BX647656_at	PARP15
merck2-BX647656_x_at	PARP15
merck2-BX647676_at	EPS15
merck2-BX647676_x_at	EPS15
merck2-BX647685_at	
merck2-BX647699_at	CDK19
merck2-BX647704_a_at	WWC2
merck2-BX647714_at	
merck2-BX647723_at	RREB1
merck2-BX647725_at	VPS26A
merck2-BX647730_at	ZADH2
merck2-BX647732_at	
merck2-BX647735_at	AP3S1
merck2-BX647741_at	EYS
merck2-BX647753_at	CDC42BPB
merck2-BX647755_at	GABPA
merck2-BX647769_at	ANKRD36
merck2-BX647769_x_at	
merck2-BX647781_at	C1QTNF7
merck2-BX647790_at	MCF2L2
merck2-BX647795_at	MIPOL1
merck2-BX647795_x_at	MIPOL1
merck2-BX647803_at	RD3
merck2-BX647805_at	INSIG2
merck2-BX647806_at	
merck2-BX647818_at	DUSP19
merck2-BX647826_s_at	
merck2-BX647844_at	XIRP2
merck2-BX647853_at	ZNF365
merck2-BX647855_at	BBS4
merck2-BX647862_at	RNF141
merck2-BX647874_at	CCDC88A
merck2-BX647893_at	OSBPL1A
merck2-BX647897_at	
merck2-BX647900_at	
merck2-BX647907_at	GBP6
merck2-BX647929_at	ZNF786
merck2-BX647936_at	ANK1
merck2-BX647937_at	
merck2-BX647942_at	SLFN5
merck2-BX647944_a_at	ZMYM2
merck2-BX647950_at	DENND2C
merck2-BX647964_at	C14orf167
merck2-BX647968_at	ENPP5
merck2-BX647969_at	TRMT2B
merck2-BX647970_at	PPP1CB
merck2-BX647971_at	CWC27
merck2-BX647982_at	STAM
merck2-BX647985_at	
merck2-BX647988_a_at	CDC25B
merck2-BX647990_at	RASGRP3
merck2-BX648004_a_at	SPG20
merck2-BX648034_at	NDUFB5
merck2-BX648034_x_at	NDUFB5
merck2-BX648036_at	ZFYVE26
merck2-BX648036_x_at	ZFYVE26
merck2-BX648040_at	
merck2-BX648073_a_at	C22orf39
merck2-BX648075_s_at	
merck2-BX648077_at	WDFY3
merck2-BX648104_at	SERAC1
merck2-BX648108_at	
merck2-BX648108_x_at	
merck2-BX648110_at	SPAG17
merck2-BX648115_at	
merck2-BX648116_at	
merck2-BX648121_at	
merck2-BX648154_at	RNLS
merck2-BX648163_at	DNAH2
merck2-BX648168_at	MYSM1
merck2-BX648174_at	CCNT2
merck2-BX648178_at	ODZ2
merck2-BX648179_at	SCHIP1
merck2-BX648198_at	
merck2-BX648200_at	
merck2-BX648202_a_at	ERO1LB
merck2-BX648216_at	SEMA4D
merck2-BX648217_at	SLC5A5
merck2-BX648226_at	
merck2-BX648230_x_at	TBC1D8B
merck2-BX648234_at	SYNE2
merck2-BX648237_at	ZBTB20
merck2-BX648242_at	PDZD2
merck2-BX648248_at	ZCCHC11
merck2-BX648252_at	CSMD3
merck2-BX648254_at	
merck2-BX648262_at	
merck2-BX648266_at	
merck2-BX648274_at	ST6GALNAC3
merck2-BX648280_at	RUNDC2C
merck2-BX648285_at	CORIN
merck2-BX648290_at	
merck2-BX648299_at	SLC8A1
merck2-BX648304_at	
merck2-BX648305_at	C4orf37
merck2-BX648306_at	
merck2-BX648310_at	
merck2-BX648311_at	
merck2-BX648338_at	KIAA0825
merck2-BX648338_x_at	KIAA0825
merck2-BX648344_at	
merck2-BX648352_at	DOCK5
merck2-BX648359_at	GK5
merck2-BX648361_at	NDRG1
merck2-BX648362_at	
merck2-BX648373_at	
merck2-BX648388_at	NADKD1
merck2-BX648405_s_at	DDX21
merck2-BX648417_at	
merck2-BX648424_at	
merck2-BX648436_at	PRH2
merck2-BX648445_s_at	
merck2-BX648451_at	KIAA1217
merck2-BX648458_a_at	GAP43
merck2-BX648458_at	GAP43
merck2-BX648461_at	
merck2-BX648467_at	LAMA4
merck2-BX648471_at	AZI2
merck2-BX648475_at	MPI
merck2-BX648478_at	SPTY2D1
merck2-BX648485_at	TPM3
merck2-BX648496_at	
merck2-BX648496_x_at	
merck2-BX648513_at	POLA1
merck2-BX648514_at	DIEXF
merck2-BX648516_at	SGOL1
merck2-BX648517_at	MB21D2
merck2-BX648519_at	ERP44
merck2-BX648520_at	
merck2-BX648522_at	ECHDC2
merck2-BX648523_at	CLASP1
merck2-BX648525_at	MCF2L2
merck2-BX648531_at	MPP4
merck2-BX648541_at	
merck2-BX648543_at	ZSWIM6
merck2-BX648556_at	PTER
merck2-BX648564_at	MYPN
merck2-BX648566_at	
merck2-BX648569_at	
merck2-BX648585_at	
merck2-BX648603_at	
merck2-BX648616_s_at	
merck2-BX648631_at	UBXN10
merck2-BX648643_at	KDM5D
merck2-BX648654_at	THOC2
merck2-BX648659_at	KRIT1
merck2-BX648666_s_at	DPY19L2 DPY19L2P4
merck2-BX648673_at	ASTN2
merck2-BX648677_at	FLJ33630
merck2-BX648679_at	CACNB4
merck2-BX648684_at	ARHGAP28
merck2-BX648689_at	EFCAB5
merck2-BX648706_at	FNDC3A
merck2-BX648714_at	LOC401320
merck2-BX648717_at	
merck2-BX648728_at	SYMPK
merck2-BX648731_at	JMY
merck2-BX648736_at	
merck2-BX648759_at	
merck2-BX648762_at	SATB1
merck2-BX648771_at	PTPRB
merck2-BX648779_at	PTPLAD2
merck2-BX648791_at	
merck2-BX648792_at	
merck2-BX648793_at	
merck2-BX648803_a_at	PEX3
merck2-BX648806_at	RNPEP
merck2-BX648813_at	
merck2-BX648824_at	
merck2-BX648825_at	
merck2-BX648826_at	
merck2-BX648827_at	
merck2-BX648828_at	ROBO2
merck2-BX648829_at	P4HA1
merck2-BX648836_at	
merck2-BX648842_at	ZNF493
merck2-BX648887_at	
merck2-BX648896_at	C4orf40
merck2-BX648902_at	BRIX1
merck2-BX648938_at	
merck2-BX648942_at	PARVG
merck2-BX648943_at	
merck2-BX648959_at	C1orf21
merck2-BX648963_at	
merck2-BX648971_at	
merck2-BX648976_at	SEPSECS
merck2-BX648983_at	PLEKHM3
merck2-BX648985_at	
merck2-BX648999_at	
merck2-BX648999_x_at	
merck2-BX649001_at	NTRK2
merck2-BX649003_at	
merck2-BX649010_at	
merck2-BX649017_at	PITRM1
merck2-BX649019_at	YAF2
merck2-BX649023_a_at	C9orf91
merck2-BX649026_at	
merck2-BX649034_at	
merck2-BX649039_at	CCDC108
merck2-BX649042_at	CCDC141
merck2-BX649051_at	C5orf13
merck2-BX649056_at	PDE11A
merck2-BX649075_at	DENND2C
merck2-BX649075_x_at	DENND2C
merck2-BX649077_at	
merck2-BX649085_at	ALKBH8
merck2-BX649102_at	STT3A
merck2-BX649116_at	GPR133
merck2-BX649119_at	SEC23IP
merck2-BX649132_at	
merck2-BX649137_at	ABCC3
merck2-BX649138_a_at	TCEB1
merck2-BX649146_at	
merck2-BX649151_at	CEP192
merck2-BX649153_at	
merck2-BX649154_at	ZC3H6
merck2-BX649155_a_at	PSIP1
merck2-BX649160_a_at	BCLAF1
merck2-BX649162_at	SIN3A
merck2-BX649164_at	SERPINE1
merck2-BX649164_x_at	SERPINE1
merck2-BX649166_at	HDX
merck2-BX649175_at	
merck2-BX649177_a_at	FAM208B
merck2-BX649183_at	IVNS1ABP
merck2-BX649189_at	DYNC1LI1
merck2-BX951872_at	
merck2-BX951872_s_at	
merck2-BX954942_at	SSH1
merck2-BX956674_at	
merck2-BX956674_x_at	
merck2-BX957184_at	PURB
merck2-BY794944_a_at	COL1A2
merck2-BY795841_at	PAPPA
merck2-BY795924_at	AKAP8L
merck2-BY797685_at	MEF2A
merck2-BY798024_at	UNC80
merck2-BY799718_at	
merck2-C01588_s_at	
merck2-C02455_at	C4orf10
merck2-C03384_at	TNNT2
merck2-C03848_x_at	RPS9
merck2-C04536_a_at	MXI1
merck2-C13964_at	
merck2-C14937_at	CAMTA1
merck2-C20675_at	
merck2-C21271_at	
merck2-CA305981_at	
merck2-CA306000_s_at	GBP1
merck2-CA306222_at	
merck2-CA306328_at	C16orf72
merck2-CA306502_at	IL17RA
merck2-CA306648_at	INPP4A
merck2-CA307070_at	CXCL5
merck2-CA307187_a_at	MCM4
merck2-CA307187_at	
merck2-CA307281_at	CCNG2
merck2-CA307315_at	CDKN2B
merck2-CA308455_at	HLA-DPA1
merck2-CA308530_at	HCK
merck2-CA308717_at	
merck2-CA308785_at	IFI35
merck2-CA308872_at	LOC100507487
merck2-CA309452_at	GPKOW
merck2-CA309684_at	MTF1
merck2-CA309763_at	NDP
merck2-CA309809_at	PJA1
merck2-CA309888_at	RTN2
merck2-CA310516_at	UGCG
merck2-CA310517_s_at	
merck2-CA310600_at	
merck2-CA310674_at	ANKRD28
merck2-CA310766_at	
merck2-CA310821_at	TTC39B
merck2-CA310830_at	PYROXD1
merck2-CA311185_at	
merck2-CA311386_a_at	BCLAF1
merck2-CA311386_at	BCLAF1
merck2-CA311483_at	
merck2-CA311625_at	GCAT
merck2-CA311659_a_at	IFT57
merck2-CA311878_at	
merck2-CA312010_at	
merck2-CA312167_a_at	
merck2-CA312294_a_at	EIF5B
merck2-CA312445_at	
merck2-CA312624_at	
merck2-CA313068_at	MCMBP
merck2-CA313446_at	C9orf125
merck2-CA314073_at	
merck2-CA314098_at	
merck2-CA314253_at	
merck2-CA314253_x_at	
merck2-CA314271_at	PARP14
merck2-CA314408_at	
merck2-CA314489_at	
merck2-CA314539_a_at	NFATC3
merck2-CA314539_at	NFATC3
merck2-CA389598_s_at	
merck2-CA389776_at	VASH1
merck2-CA398063_at	NIPA1
merck2-CA406254_x_at	TM4SF1
merck2-CA412541_at	LOC100506421
merck2-CA413813_at	
merck2-CA414001_at	TOPBP1
merck2-CA414401_at	
merck2-CA414653_at	
merck2-CA414697_at	HAPLN1
merck2-CA414870_a_at	MBNL1
merck2-CA414870_at	
merck2-CA415193_a_at	SETX
merck2-CA415193_at	SETX
merck2-CA415231_at	LAMP1
merck2-CA416106_at	
merck2-CA416660_a_at	ASPH
merck2-CA416785_at	NR3C1
merck2-CA416827_at	
merck2-CA416957_s_at	SDHAP1 SDHAP2
merck2-CA417221_at	SEMA4F
merck2-CA418013_at	LOC100507948
merck2-CA418238_at	
merck2-CA418296_at	UFL1
merck2-CA418733_at	
merck2-CA419005_at	PARN
merck2-CA420066_a_at	MIS18BP1
merck2-CA420625_a_at	WISP1
merck2-CA420625_at	
merck2-CA422078_at	
merck2-CA422182_a_at	TFIP11
merck2-CA422375_at	SYTL4
merck2-CA423142_a_at	MLLT4
merck2-CA423142_at	
merck2-CA424109_at	INPP4A
merck2-CA424168_at	
merck2-CA424682_at	
merck2-CA425031_at	CCDC28B
merck2-CA425932_at	RSAD1
merck2-CA426020_x_at	
merck2-CA426121_at	LIX1L
merck2-CA426439_at	TULP4
merck2-CA426602_at	
merck2-CA426602_s_at	
merck2-CA426758_at	
merck2-CA426799_at	ZNF276
merck2-CA426834_at	GPR173
merck2-CA426834_x_at	GPR173
merck2-CA427111_at	IBSP
merck2-CA427187_a_at	IFNAR1
merck2-CA428225_at	FLJ10661
merck2-CA428584_at	EFHC1
merck2-CA428624_at	
merck2-CA429418_at	CHML
merck2-CA429607_at	C10orf90
merck2-CA430361_at	LGALS8
merck2-CA430495_a_at	PHYH
merck2-CA430495_at	PHYH
merck2-CA430536_at	PRKRA
merck2-CA430614_at	
merck2-CA430977_a_at	FAM114A1
merck2-CA430977_at	
merck2-CA431070_at	VEPH1
merck2-CA431227_at	
merck2-CA431497_at	
merck2-CA431939_at	
merck2-CA432004_a_at	C21orf59
merck2-CA432575_at	
merck2-CA432604_at	RSL1D1
merck2-CA432626_at	
merck2-CA432642_at	
merck2-CA433666_at	
merck2-CA436377_at	LOC100505547
merck2-CA438250_at	PARM1
merck2-CA438477_at	
merck2-CA438544_at	
merck2-CA438814_at	NUDT19
merck2-CA439183_at	NBPF3
merck2-CA440058_at	
merck2-CA440291_at	MUT
merck2-CA440535_x_at	
merck2-CA443445_at	
merck2-CA443594_at	
merck2-CA443768_at	
merck2-CA443872_a_at	UPF3A
merck2-CA444287_at	TSPAN3
merck2-CA445030_at	
merck2-CA445241_at	
merck2-CA445253_at	MYOF
merck2-CA445489_at	
merck2-CA446024_at	
merck2-CA446632_at	SPCS2
merck2-CA446992_a_at	KDM5A
merck2-CA447088_at	VPS4B
merck2-CA447290_at	CSPP1
merck2-CA447342_at	CCDC102A
merck2-CA447647_at	REPS2
merck2-CA447836_at	
merck2-CA447967_at	
merck2-CA447967_s_at	
merck2-CA448021_at	RBMS3
merck2-CA448502_at	TIA1
merck2-CA449974_at	DCTN5
merck2-CA450035_at	GLOD5
merck2-CA454901_at	PEX2
merck2-CA487680_at	ALDH3B2
merck2-CA488406_at	MIF4GD
merck2-CA488729_at	DDX39A
merck2-CA488838_a_at	HGSNAT
merck2-CA488838_at	
merck2-CA489714_at	SPDEF
merck2-CA503254_at	TTC31
merck2-CA503372_a_at	
merck2-CA503372_at	
merck2-CA748516_at	FGD4
merck2-CA748803_at	RBMS2
merck2-CA771843_at	IAPP
merck2-CA771858_a_at	G6PC2
merck2-CA773569_at	CAMK2N2
merck2-CA776111_at	UBE2J1
merck2-CA776414_at	
merck2-CA777545_a_at	ABCC8
merck2-CA777545_at	
merck2-CA777845_at	
merck2-CA777845_x_at	
merck2-CA777921_at	SPIN1
merck2-CA778028_s_at	
merck2-CA842497_a_at	G6PC2
merck2-CA842497_at	G6PC2
merck2-CA843159_at	CDKN1C
merck2-CA848513_at	CALR
merck2-CA865436_a_at	EPS8L2
merck2-CA865436_at	
merck2-CA865909_at	
merck2-CA866255_at	
merck2-CA867178_s_at	
merck2-CA867843_at	ZNF148
merck2-CA941607_at	
merck2-CA943505_at	
merck2-CA944636_at	
merck2-CA945122_at	ARID4A
merck2-CA950937_at	SLC38A4
merck2-CA975922_at	MEF2C
merck2-CB047482_s_at	
merck2-CB049204_at	
merck2-CB051503_x_at	YWHAZ
merck2-CB052654_a_at	
merck2-CB053262_at	
merck2-CB054424_at	C1QL1
merck2-CB054424_x_at	C1QL1
merck2-CB054672_at	
merck2-CB054804_a_at	STX12
merck2-CB055265_at	
merck2-CB055265_x_at	
merck2-CB067409_at	KCNK3
merck2-CB104780_x_at	
merck2-CB110591_at	TACO1
merck2-CB110882_at	C17orf76-AS1
merck2-CB112281_at	DLC1
merck2-CB114160_a_at	ALDH1A1
merck2-CB115148_at	PLIN2
merck2-CB115733_a_at	AGFG1
merck2-CB120538_at	
merck2-CB121131_s_at	
merck2-CB122391_at	RPS7
merck2-CB122391_x_at	RPS7
merck2-CB123074_a_at	C5orf32
merck2-CB127358_at	UFM1
merck2-CB128963_at	DHX9
merck2-CB144993_at	
merck2-CB147469_at	CDC42SE2
merck2-CB151326_at	C14orf2
merck2-CB155813_at	
merck2-CB157200_at	DPYS
merck2-CB159559_a_at	PAIP2
merck2-CB161851_at	SIAH1
merck2-CB216599_at	MIR21
merck2-CB217027_at	PDGFRA
merck2-CB217218_at	
merck2-CB217314_at	
merck2-CB217661_at	USP42
merck2-CB218911_at	SULF1
merck2-CB240565_at	GANC
merck2-CB240577_at	
merck2-CB240675_at	LOC100506621
merck2-CB240835_at	
merck2-CB241009_a_at	SS18
merck2-CB241297_at	
merck2-CB241458_at	CPD
merck2-CB241611_at	SUPT7L
merck2-CB241906_at	
merck2-CB242966_at	AKAP10
merck2-CB243396_at	
merck2-CB243481_at	
merck2-CB265236_at	
merck2-CB305605_at	TMC5
merck2-CB306507_at	LRRC58
merck2-CB306659_at	
merck2-CB306677_at	U2SURP
merck2-CB306753_at	ADNP
merck2-CB306756_at	PPP2R2A
merck2-CB306793_at	INPP5B
merck2-CB321657_at	
merck2-CB321846_at	
merck2-CB409226_a_at	UBE2L3
merck2-CB409978_a_at	CCDC112
merck2-CB409978_at	CCDC112
merck2-CB528365_at	LOC493754
merck2-CB528386_at	SPCS3
merck2-CB529222_at	
merck2-CB529641_at	GCA
merck2-CB851103_at	PLAC8
merck2-CB851211_at	MDM1
merck2-CB851381_s_at	
merck2-CB851636_at	TPR
merck2-CB851649_at	
merck2-CB851727_at	NUFIP2
merck2-CB852298_at	CHORDC1 LOC727896
merck2-CB852463_at	
merck2-CB852606_at	
merck2-CB852612_at	SNX18
merck2-CB852618_at	GRAMD3
merck2-CB852668_a_at	IQGAP1
merck2-CB852982_at	
merck2-CB853090_at	
merck2-CB853209_at	
merck2-CB853451_at	
merck2-CB853513_at	
merck2-CB957115_s_at	
merck2-CB959711_at	
merck2-CB959711_s_at	CXorf56 LOC728024
merck2-CB960856_at	
merck2-CB960856_x_at	
merck2-CB961293_at	BARD1
merck2-CB961894_a_at	GBA
merck2-CB961894_at	
merck2-CB962172_at	
merck2-CB962172_x_at	
merck2-CB962832_at	
merck2-CB962902_at	
merck2-CB986988_at	PTPN3
merck2-CB987210_at	SH3BGRL2
merck2-CB987925_at	HNRNPA3
merck2-CB988589_at	
merck2-CB989139_at	
merck2-CB995309_at	PTPRG
merck2-CB995859_a_at	C8orf42
merck2-CB995974_at	AVL9
merck2-CB996031_x_at	
merck2-CB996863_at	NAPB
merck2-CB997714_at	
merck2-CB998424_at	
merck2-CB999589_at	RAPH1
merck2-CB999623_at	MLLT3
merck2-CB999963_at	RNF180
merck2-CD047975_x_at	RPS6
merck2-CD103038_at	UBAP1
merck2-CD103735_at	UTRN
merck2-CD103822_at	
merck2-CD104167_at	
merck2-CD104568_a_at	ACER3
merck2-CD104960_a_at	ATP6V1H
merck2-CD105823_a_at	HNRNPR
merck2-CD105823_at	
merck2-CD106254_at	
merck2-CD106254_x_at	
merck2-CD106381_at	STXBP1
merck2-CD106954_at	DIP2A
merck2-CD107323_at	TAF7
merck2-CD108033_at	ATP6V1C1
merck2-CD108114_a_at	NSF
merck2-CD108114_at	NSF
merck2-CD108262_at	AHCYL1
merck2-CD109699_at	
merck2-CD109733_at	RAB15
merck2-CD173250_a_at	SNHG1
merck2-CD177336_at	LOC100507162
merck2-CD238653_at	
merck2-CD238653_s_at	
merck2-CD238875_at	
merck2-CD242743_a_at	WSB2
merck2-CD242743_at	
merck2-CD243315_at	LPHN1
merck2-CD250161_at	
merck2-CD250770_a_at	CTDSPL2
merck2-CD250770_at	CTDSPL2
merck2-CD250914_at	SCG2
merck2-CD251384_at	GABRB3
merck2-CD251810_at	PARP16
merck2-CD251994_at	LHFPL2
merck2-CD251996_a_at	LRPPRC
merck2-CD299407_at	NEXN
merck2-CD299407_x_at	NEXN
merck2-CD299945_at	LUC7L2
merck2-CD359276_at	
merck2-CD359341_a_at	ALMS1
merck2-CD364682_at	GLA
merck2-CD365074_at	
merck2-CD365132_at	ZBTB7C
merck2-CD365456_at	
merck2-CD365539_at	
merck2-CD365791_at	
merck2-CD367475_at	
merck2-CD367723_at	
merck2-CD367918_a_at	CDS1
merck2-CD368268_at	
merck2-CD368790_a_at	TRAPPC8
merck2-CD388305_at	
merck2-CD388713_at	GET4
merck2-CD389314_x_at	
merck2-CD511742_at	LOC100506948
merck2-CD512098_at	MTMR2
merck2-CD512861_a_at	CPE
merck2-CD512861_at	
merck2-CD512895_at	MYCBP2
merck2-CD514071_at	
merck2-CD514100_at	GLT8D1
merck2-CD514931_a_at	APBB2
merck2-CD515016_at	
merck2-CD515016_s_at	
merck2-CD515235_at	PJA1
merck2-CD515409_x_at	GLUD1
merck2-CD516683_a_at	RABGAP1
merck2-CD516683_at	
merck2-CD516895_at	LAMB1
merck2-CD517123_at	TMEM30A
merck2-CD517359_a_at	SPTBN1
merck2-CD517462_at	TXNL4B
merck2-CD517635_at	SFRP4
merck2-CD518083_at	PLEKHB1
merck2-CD518732_at	
merck2-CD523020_s_at	HNRNPC
merck2-CD556175_at	ABTB2
merck2-CD556632_at	MPZL1
merck2-CD557691_at	NFIA
merck2-CD557872_at	
merck2-CD558726_a_at	TMEM87A
merck2-CD558726_at	
merck2-CD558917_at	IMPAD1
merck2-CD579270_at	RTN4RL2
merck2-CD579847_at	CALR
merck2-CD607946_at	MYH7
merck2-CD608127_at	PLG
merck2-CD617402_at	UNC5C
merck2-CD623210_at	UGP2
merck2-CD627844_a_at	
merck2-CD628298_s_at	
merck2-CD629733_at	SUSD2
merck2-CD635551_at	COL6A3
merck2-CD637344_at	
merck2-CD637344_x_at	
merck2-CD639628_a_at	SLA
merck2-CD639628_at	
merck2-CD639710_at	ATF3
merck2-CD641429_a_at	CYLD
merck2-CD641429_at	
merck2-CD642182_at	DLG3
merck2-CD642196_at	CNTNAP2
merck2-CD642566_at	NKTR
merck2-CD644530_a_at	USP9X
merck2-CD644530_at	
merck2-CD652190_a_at	EP300
merck2-CD653323_at	IGF1R
merck2-CD654772_a_at	BRWD1
merck2-CD654772_at	
merck2-CD657048_at	
merck2-CD674211_at	ARSA
merck2-CD676385_at	JUND
merck2-CD676565_at	DOPEY1
merck2-CD677713_at	NFYB
merck2-CD678614_at	
merck2-CD684035_at	TPRKB
merck2-CD685017_at	
merck2-CD685017_x_at	
merck2-CD687488_at	PRMT8
merck2-CD688030_a_at	FGF14
merck2-CD688030_at	FGF14
merck2-CD689090_x_at	SEPP1
merck2-CD692279_at	
merck2-CD693901_at	PSMD2
merck2-CD696342_a_at	TSC22D1
merck2-CD696342_at	
merck2-CD700089_a_at	DHODH
merck2-CD703280_at	
merck2-CD704939_at	ARID5B
merck2-CD706277_at	SH3PXD2A
merck2-CD707458_at	
merck2-CD707458_x_at	
merck2-CD709967_at	HSPA8
merck2-CD709967_x_at	HSPA8
merck2-CD710314_at	PDS5B
merck2-CD722432_at	
merck2-CD742622_at	
merck2-CF121504_a_at	C9orf86
merck2-CF121667_at	CLCN4
merck2-CF122539_at	ZNF148
merck2-CF128166_a_at	ZFPL1
merck2-CF130205_s_at	ZNF547 TRAPPC2P1
merck2-CF131182_s_at	
merck2-CF132408_at	IGFBP4
merck2-CF134730_at	ABHD2
merck2-CF135398_at	PIK3AP1
merck2-CF142031_a_at	USP39
merck2-CF142031_at	USP39
merck2-CF146900_at	SHROOM2
merck2-CF264808_at	
merck2-CF264924_at	DCUN1D4
merck2-CF272532_at	
merck2-CF272532_s_at	
merck2-CF272580_s_at	
merck2-CF453822_x_at	
merck2-CF453872_at	VAMP3
merck2-CF454331_at	
merck2-CF454802_a_at	LOC728392
merck2-CF454950_at	GPM6B
merck2-CF455116_at	
merck2-CF455658_at	
merck2-CF456952_a_at	KIAA1598
merck2-CF456952_at	
merck2-CF527976_at	SELT
merck2-CF528668_at	
merck2-CF528669_at	GPATCH2
merck2-CF529049_at	
merck2-CF529206_at	
merck2-CF529923_at	
merck2-CF541229_at	
merck2-CF551998_at	MYH7
merck2-CF552135_at	PHF2
merck2-CF552172_x_at	
merck2-CF552257_at	
merck2-CF552257_x_at	
merck2-CF552670_at	
merck2-CF552671_a_at	NEB
merck2-CF552945_at	MYH7
merck2-CF593294_at	C2orf55
merck2-CF597410_at	BMPR2
merck2-CK000137_at	GLT25D2
merck2-CK000502_a_at	NDFIP1
merck2-CK000502_at	
merck2-CK000609_a_at	CHURC1
merck2-CK000609_at	
merck2-CK000686_at	MBTPS1
merck2-CK000843_a_at	PLEKHB2
merck2-CK001110_at	NEFH
merck2-CK001110_x_at	NEFH
merck2-CK004660_at	LOC100506295
merck2-CK004916_s_at	
merck2-CK005338_at	
merck2-CK299289_a_at	CCDC97
merck2-CK300725_at	BACH2
merck2-CK430663_at	LPCAT3
merck2-CK725111_at	HSPA9
merck2-CK818800_at	ESRP1
merck2-CK818822_a_at	MAML3
merck2-CK821126_at	MXRA5
merck2-CK821133_a_at	
merck2-CK821522_at	
merck2-CK823230_at	CTNNA2
merck2-CK823615_a_at	FBXL16
merck2-CK823615_at	FBXL16
merck2-CK824124_at	EIF3K
merck2-CK825229_at	UFL1
merck2-CK826238_at	
merck2-CK826341_at	TRIB1
merck2-CK903540_at	
merck2-CK903575_at	TBC1D12
merck2-CK903584_at	SERPINI1
merck2-CK904117_at	LINC00282
merck2-CK904382_at	
merck2-CK904382_x_at	
merck2-CK904564_s_at	SERF1A SERF1B
merck2-CK904578_a_at	VEZT
merck2-CK905435_at	USP24
merck2-CK905435_x_at	USP24
merck2-CK905892_at	
merck2-CMV_IRS1_at	
merck2-CMV_RL1_at	
merck2-CMV_RL10_at	
merck2-CMV_RL11_at	
merck2-CMV_RL12_at	
merck2-CMV_RL13_at	
merck2-CMV_RL5A_at	
merck2-CMV_RL6_at	
merck2-CMV_TRS1_at	
merck2-CMV_UL1_at	
merck2-CMV_UL10_at	
merck2-CMV_UL100_at	
merck2-CMV_UL102_at	
merck2-CMV_UL103_at	
merck2-CMV_UL104_at	
merck2-CMV_UL105_at	
merck2-CMV_UL11_at	
merck2-CMV_UL111A_at	
merck2-CMV_UL112_at	
merck2-CMV_UL114_at	
merck2-CMV_UL115_at	
merck2-CMV_UL116_at	
merck2-CMV_UL117_at	
merck2-CMV_UL119_at	
merck2-CMV_UL120_at	
merck2-CMV_UL121_at	
merck2-CMV_UL122_at	
merck2-CMV_UL123_at	
merck2-CMV_UL124_at	
merck2-CMV_UL128_at	
merck2-CMV_UL13_at	
merck2-CMV_UL130_at	
merck2-CMV_UL131A_at	
merck2-CMV_UL132_at	
merck2-CMV_UL133_at	
merck2-CMV_UL135_at	
merck2-CMV_UL136_at	
merck2-CMV_UL138_at	
merck2-CMV_UL139_at	
